id	measurementType	measurementValue	measurementUnit
c170e26a-9656-4663-9cb3-82287f868c75	PSP		
104241f6-956f-42aa-b967-209a87e214aa	eqSTX	110	microgram equivalent STX per 100 gram mussel meat
4797519f-1230-48fc-a50f-93304b813083	C1; C2; dcGTX2; dcGTX3; GTX2; GTX3; GTX1; GTX4; GTX5; GTX6; dcSTX; STX; NEO	4.2; 26.1; 1.8; 2.4; 238.6; 159.7; 189.7; 45.8; 43.5; 1.5; 5.5; 127; 6.2	microgram STX diHCl equivalents per kilogram
09d66977-9936-4395-8002-50af11c9ef67	C1; C2; C3; C4; dcGTX2; dcGTX3; GTX2; GTX3; GTX1; GTX4; GTX5; GTX6; doSTX; dcSTX; STX; NEO	141.4; 614.5; 8.9; 7.3; 47.8; 47.0; 1815.6; 1033.2; 4473.2; 1147.5; 830.6; 118.4; 0.3; 89.5; 11.2; 357.5; 107.6	microgram STX diHCl equivalents per kilogram
6c67dbe9-acc1-4724-914c-1a185568fae3	C1; C2; C3; C4; dcGTX2; dcGTX3; GTX2; GTX3; GTX1; GTX4; GTX5; GTX6; doSTX; dcSTX; STX; NEO	49.5; 287.2; 1; 0.5; 17.3; 18.4; 928.8; 773.5; 741.5; 214.0; 316.1; 17.4; 0.2; 83.5; 3.0; 528.4; 51.1	microgram STX diHCl equivalents per kilogram
7af619dd-499f-43a1-8858-c0c4b35f6ff9	C1; C2; dcGTX2; dcGTX3; GTX2; GTX3; GTX1; GTX4; GTX5; GTX6; dcSTX; STX; NEO	6.3; 31.2; 1.7; 3.3; 315.2; 205.3; 435.0; 99.7; 66.2; 2.8; 9.6; 311.5; 19.8	microgram STX diHCl equivalents per kilogram
75016974-a972-491c-aa86-abebd713c048	ND		
32dc4dad-2556-498f-aa6e-fc55c5b73e1e	STX		
0efc8f9f-48eb-4c20-a760-aa7183eb10e5	ND		
77634a88-d6ee-42f7-a632-3753462c0fa2	ND		
1fcc64a6-c6dc-410c-91a5-0d1e5a4f57b3	ND		
bbefb6b8-18b2-48fd-9943-ed28cd15132d	GTX4, GTX1, GTX3, GTX2, STX	89.4; 195.5; 12.9; 36.2; 0	nanogram per total cells
45fd801e-2308-4c23-ae08-453b0d244324	GTX4, GTX1, GTX3, GTX2, STX	638.8; 1267.6; 87.8; 294.5; 192.8	nanogram per total cells
f70381a8-ae6f-4115-932e-8f5165306ed0	GTX4, GTX1, GTX3, GTX2, STX	16.5; 34.6; 247.1; 601.3; 2642.8	nanogram per total cells
8f8d939a-4f1b-45ec-85d2-b4940cf4d2c9	ND		
20f0eea4-8ecc-48bd-a3f8-e3732c0e2ca4	ND		
0369a13f-84e9-4ffa-a3cc-8ec5a22ce3af	ND		
eb5fa4f1-f32b-41e8-8bc0-e71bba41582d	ND		
96e7d115-5899-46f4-a0d6-a6929b8380c5	ND		
cf782376-b8e1-4c80-9d7c-09dbb0c368fb	PSP	0.108	fentomol per cell
97808aad-9624-4d29-bc8f-2363c38e82d7	PSP	109-284	microgram STXeq per 100 gram shellfish meat
e299e41e-1788-4a8a-98d4-384b8816d775	PSP	816-1095	microgram STXeq per kilogram
1bc2abb0-e32d-4e8f-9e58-4d19e47a14d2	PSP	876-1778	microgram STXeq per kilogram/ microgram STX diHCl equivalent per kilogram s.m.
d0d72c8e-e5c5-4ed2-af6b-d1d2069c35de	PSP		
0650f7d4-e6a0-494f-af08-bc000ee16cd5	PSP	>800	microgram STX equivalent per kilogram s.m.
fa2ca8ba-b55f-434a-a099-8e1fb4a8d734	PSP	>800	microgram STX equivalent per kilogram s.m.
dd8ab330-355b-4a82-9045-fd652110e4b1	PSP	0.02	fentomol per cell
7632b774-6566-46e4-8344-cacac8206bb5	PSP	0.32	fentomol per cell
ae1d161a-0606-40c7-91f9-9bb1ece1437a	PSP	503	microgram STX diHCl equivalent per kilogram shellfish meat
6a462d82-7a66-4a70-ad1a-bee95a76b479	PSP	921	microgram STX diHCl equivalent per kilogram shellfish meat
a6fae8ee-e378-48d0-89ab-cf736adb6d14	ND		
135e036a-871b-4ff2-b090-34a3629239f8	ND		
dac55105-2ad8-4686-ac53-86ae17dd394a	ND		
896b272b-798f-41c9-af00-bac50bbc3f84	GTX1+GTX4; GTX2+GTX3; C1+C2; B1; B2; STX; NEO; dcSTX	5.8; 0.7; 2.3; 2.3; 0.63; 0.22; 0.09; 0.08	fentomol per cell
bf4687c3-343b-48cf-b7e1-00e957500375	GTX1+GTX4; GTX2+GTX3; C1+C2; B1; B2; STX; NEO; dcSTX	8.4; 0.93; 5.3; 4.8; 0.93; 0.35; 0.17; 0.20	fentomol per cell
529725b0-0b5d-4c7a-b172-7fabc8091b10	GTX4, GTX1, GTX2, GTX3	964; 17; 3; 2	fentogram per cell
6cb79476-ff79-44c2-8187-cc1a5c4aed1f	ND		
10cca72a-f259-4f83-aeac-2b4a4a7c29f0	PSP	182.2	microgram STX per 100 gram tissue on bivalve molluscs
8cfc3748-24cf-4c70-9c42-8c6ecd6c462f	PSP	232.2	microgram STX per 100 gram tissue on bivalve molluscs
a9ab28de-c248-49ef-935e-f476bc0469b0	ND		
0d70404f-4d0d-417f-be5a-7bc93991ea11	ND		
b3c7f74b-dc4e-46a5-9d77-c7e87681984f	dcSTX	64.959999999999994	microgram per kilogram
01bf4e16-a10f-429b-a0ac-0e183ed290b4	dcSTX	8.68	microgram per kilogram
a7cb7f20-1618-4f4d-b9fa-f36dd8e9a608	STX; GTX 2,3; dcSTX	1298.17; 300; 84.14	microgram per kilogram
a24a3e3f-afd4-4660-9125-824b2778e818	Saxitoxin	1169	microgram STX per 100 gram tissue on bivalve molluscs
7df1e3fb-9f47-440e-8234-892c812078e8	ND	1170	microgram STX per 100 gram tissue on bivalve molluscs
0609b403-e23d-4e0c-96af-d79cb10e6631	Saxitoxin		
46409fe2-86d6-40c9-b3e0-c84ebb856241	ND		
895c8776-efe6-4850-adb0-a10952d3cd0f	ND		
e8599578-bd98-4da5-9fee-2568abfeb84f	13-desMeC and Spirolid isomers	3.7	picogram per cell
ed204a4a-f0be-4c48-b4f7-0c24d0f23db5	Spirolide		
1f93491f-1855-4de7-ab0c-44950e98a675	C1; C2; dcGTX2; dcGTX3; GTX2; GTX3; GTX1; GTX4; GTX5; GTX6; dcSTX; STX; NEO	4.2; 26.1; 1.8; 2.4; 238.6; 159.7; 189.7; 45.8; 43.5; 1.5; 5.5; 127; 6.2	microgram STX diHCl equivalents per kilogram
c5d66559-7874-4344-87b0-e615985d750f	C1; C2; C3; C4; dcGTX2; dcGTX3; GTX2; GTX3; GTX1; GTX4; GTX5; GTX6; doSTX; dcSTX; STX; NEO	141.4; 614.5; 8.9; 7.3; 47.8; 47.0; 1815.6; 1033.2; 4473.2; 1147.5; 830.6; 118.4; 0.3; 89.5; 11.2; 357.5; 107.6	microgram STX diHCl equivalents per kilogram
4e0e5336-a7ba-46f4-85fa-3575b5ae4379	C1; C2; C3; C4; dcGTX2; dcGTX3; GTX2; GTX3; GTX1; GTX4; GTX5; GTX6; doSTX; dcSTX; STX; NEO	49.5; 287.2; 1; 0.5; 17.3; 18.4; 928.8; 773.5; 741.5; 214.0; 316.1; 17.4; 0.2; 83.5; 3.0; 528.4; 51.1	microgram STX diHCl equivalents per kilogram
e6c38ecd-62c8-44e1-9070-fd534af3eb57	C1; C2; dcGTX2; dcGTX3; GTX2; GTX3; GTX1; GTX4; GTX5; GTX6; dcSTX; STX; NEO	6.3; 31.2; 1.7; 3.3; 315.2; 205.3; 435.0; 99.7; 66.2; 2.8; 9.6; 311.5; 19.8	microgram STX diHCl equivalents per kilogram
5f97eda3-611c-454b-879a-917a846e3e63	PSP		
08fce562-7a48-4a09-b47c-f8c1aa24686f	PSP		
ff68f17a-1bd5-45c7-9909-fc9e3b6040c5	PSP		
aeb99b20-c048-4ae6-89b7-429c1c5f01d6	GTX1,4,5		
b7f3d3f7-c6b0-44d3-93a3-3e593b57c456	PSP	109-2840	microgram STX equivalents per kilogram / microgram STX diHCl equivalents per kilogram shellfish meat
153202e5-f201-4f70-afb1-8f0b11c42c67	PSP	816-1095	microgram STX equivalents per kilogram / microgram STX diHCl equivalents per kilogram shellfish meat
7deccbaf-c0c8-49d1-a070-a8db5889d1e5	PSP	876-1778	microgram STX equivalents per kilogram / microgram STX diHCl equivalents per kilogram shellfish meat
2a09b95c-cc09-4628-af61-d4e26751cfa8	PSP		
f9370e27-f410-40fe-8030-d82bda963bc3	PSP	0.219	fentomol per cell
edddee06-cb4e-42db-b212-4750f5c1b1c4	PSP	1720/ 1529	microgram STX equivalents per kilogram / microgram STX diHCl equivalents per kilogram shellfish meat
4ef6aaec-b64c-4ba5-b358-956decfc6521	PSP	921	microgram STX equivalents per kilogram / microgram STX diHCl equivalents per kilogram shellfish meat
0a28629f-b68a-421d-8295-8950e823721f	GTX1+GTX4; GTX2+GTX3; C1+C2; B1; B2; STX; NEO; dcSTX	5.8; 0.7; 2.3; 2.3; 0.63; 0.22; 0.09; 0.08	fentomol per cell
7f10e554-aecb-417d-99ec-d8b6076c6407	GTX1+GTX4; GTX2+GTX3; C1+C2; B1; B2; STX; NEO; dcSTX	8.4; 0.93; 5.3; 4.8; 0.93; 0.35; 0.17; 0.20	fentomol per cell
7224178f-3deb-423f-8a85-4ce705eb34e4	PSP	ND	ND
dc47bc02-a40a-4686-9ecb-021dcb182912	ND		
04254978-f266-4238-80dd-37a88d48ef6a	ND		
b72938c6-fe82-4e3c-be95-820305403f0b	ND		
bb5ca459-d2a1-4230-83f8-e0fc9b58c8d5	ND		
8db5760d-7be3-4f00-a31c-5ecacc3d733f	AZA-1		
dfa16c68-30bc-42c4-a46b-ce073fdbf63d	AZA-40 & AZA-2	0.07	femtogram per cell
e9c1339c-dbb2-4c8a-9f69-29dba12cb45f	AZA-40	9.6-30.2	femtogram per cell
e31522cf-9680-417b-8011-79e75a302fe2	AZA-2	2.1–2.6	femtogram per cell
cc185cee-e5a0-429c-a627-843b5d2dc79c	ND	ND	ND
9095b651-fd40-4918-9fcd-82ad0ab1604b	ND	ND	ND
20f49b4c-3359-4c92-94fb-b427ccae4f21	ND	ND	ND
0a6ae91e-4246-4635-a859-fb0e2109b0f0	ND	ND	ND
54f4b1cb-a4f7-4d9e-b5eb-b87974f4bccf	ND	ND	ND
aea02186-1048-4bcc-a421-a5d56e6abc25	ND	ND	ND
cafd3fd3-029e-4165-a6c4-f03af735f3f4	DSP		
e6c9a899-2c2f-4238-b3e7-2c4c22bb2ab4	DSP		
1b55fbc8-d71f-4123-8dbb-26076c507301	DSP		
c61e46f3-81a5-4a08-898c-27fa2c984a01	DSP	4.37	mouse units
f83e3c9b-95ac-49c4-acc1-0d0523591fb6	OA	205	microgram OA equivalents per kilogram shellfish meat
f96b4dfe-dabb-49ba-b97d-cdf36c7a39f3	OA	1092	microgram OA equivalents per kilogram shellfish meat
0f1a8d5d-dd28-461e-a6db-b69cfe8cb685	OA	1111	microgram OA equivalents per kilogram shellfish meat
652fdf7d-7e33-4778-a24a-d309402d7483	OA	607	microgram OA equivalents per kilogram shellfish meat
f1b14339-97a1-44d9-b599-a7ee31de511b	OA	168	microgram OA equivalents per kilogram shellfish meat
02e6d017-a38f-46f3-9ff2-e60495c52b5d	OA	299	microgram OA equivalents per kilogram shellfish meat
42f556d4-c766-4ac4-b202-77ed6b4cc903	DSP	1.3	microgram per gram of hepatopancreas
9b2aefb5-7c39-46a7-9d5d-6182ee453640	DSP	3,18	mouse units
6a3fc9e6-2938-4f54-bdb8-7ced3712e27c	DSP		
b07744c8-63e9-4526-a777-2cf403c1a8f2	DSP		
052d05b2-305c-49fc-9504-a4e025c354a9	DSP		
240346c4-39ca-4378-828b-2d9e9b5407a1	DSP		
734a7fdb-a6ae-48b8-b6b2-2b8bd4bd400e	DSP		
c54b3dcf-a485-42de-9165-a6a0b48fba08	DSP		
e4830953-5845-402b-9bda-87c0ac312b8d	DSP		
54073f23-ca72-451e-b44c-86e065b3e0d3	DSP		
66e53e73-8448-4c60-8e5e-c6dcac2c82ec	OA; COOHYTX; 45-OHYTX; YTX; homnoYTX	nd; nd; 0.009; 0.110; 0.010	microgram OA per kilogram ; miligram per kilogram
2c006ea7-7723-43c5-898d-71fe226a36f4	DSP	nd	
9a13f399-29ef-4463-99b6-d9ecf9a094fc	DSP		
692d0220-db00-4ea9-b51b-567bcdb856b7	YTXs	205	microgram per kilogram
6df6d8b7-0a28-4356-80dd-fd7915f02a22	DSP		
9c49bb0e-6df7-49c0-97c6-e574b68406b1	ND	ND	ND
a66e83c9-e4bb-4d1e-8b42-194f383d7232	OA	0.03-0.05	microgram OA per kilogram ; miligram per kilogram
061fe1e1-2d45-46e8-9cad-0b44aec499a8	OA; COOHYTX; 45-OHYTX; YTX; homnoYTX	nd; 0.042; 0.024; 0.202; 0.045	microgram OA per kilogram ; miligram per kilogram
a496f643-fc61-4ba1-acd0-80eaed74afe9	OA; COOHYTX; 45-OHYTX; YTX; homnoYTX	185; 0.041; 0.018; 0.144; 0.038	microgram OA per kilogram ; miligram per kilogram
83fa585a-3790-49ac-8a76-ccc6e27109dc	OA; YTX	not reported	
6f3c3679-c231-482c-9948-00880cc941dd	OA; COOHYTX; 45-OHYTX; YTX; homnoYTX	68; 0.056; nd; 0.035; 0.036	microgram OA per kilogram ; miligram per kilogram
2a543fef-b399-42cc-8a64-6a697b5fc377	DSP	nd	
3ab0d32d-a609-4bb4-8eb4-b3d2fedb5cbc	DSP	nd	
9dd5a649-4661-4cbc-92ca-126f72de78d5	DSP	nd	
4a8847ca-98cb-47c1-aa4e-d7825e61ffbb	DSP	4.37	mouse units.
d006654a-41c3-45b1-bf5b-fc1f84d40cdb	Cytotoxicity	3.18	mouse units.
8b0e91a3-ab17-405b-9ff7-5bcf9daf37b4	Cytotoxicity	3.18	mouse units
a85f46f0-34b1-4a4f-9236-5ced2f79f541	YTXs	263	microgram per kilogram
fd5e1475-0f45-4d4d-bb17-1add509ac394	DSP		
73f7c270-9687-4136-b1c9-001c4c25a24a	DSP		
4c774c02-fd41-4faf-aa57-70db99dc91e6	DSP	3.18	mouse units
df43bd3e-a269-4b81-acdd-d25db90af8bf	DSP	4.37	mouse units
c69506a0-c5a6-45f7-bb36-079b38e02915	DSP		
7ecd03d1-5feb-4aa3-ae8b-726a715220ad	DSP		
dc461803-25a9-4c1c-8e97-e182fe9df77a	OA	0.03-0.05	microgram OA per kilogram ; miligram per kilogram
a81b92bb-2b0d-4c9f-9923-8f505d70f11d	DSP	nd	
b03f77df-b37b-41e1-9425-1cb240841094	OA; COOHYTX; 45-OHYTX; YTX; homnoYTX	185 ; 0.202	microgram OA per kilogram ; miligram per kilogram
cce23bf3-70fc-44b2-b907-25a3eaa5e556	DSP	nd	
13904ac6-2ab6-40ed-a53c-36a922ec52d0	OA; COOHYTX; 45-OHYTX; YTX; homnoYTX	68; 0.056; nd; 0.035; 0.036	microgram OA per kilogram ; miligram per kilogram
fc5cb72c-16b9-42d3-b4ce-99c69ae1a60b	DSP	nd	
a4756153-c3e6-4796-bbf6-6d3616d24c7c	OA; COOHYTX; 45-OHYTX; YTX; homnoYTX	nd; nd; 0.009; 0.110; 0.010	
918ad450-ca0b-4043-983b-f2ed4541863c	OA; COOHYTX; 45-OHYTX; YTX; homnoYTX	nd; nd; 0.009; 0.110; 0.010	
ba7673ee-9e4c-4011-9c91-2a78aea28fde	DSP	nd	
25b94677-6fc4-4a32-ae66-d447cf83e739	DSP	nd	
81754b27-e099-4337-8fa2-532cec75043a	OA	1200	microgram OA per equivalent kilogram
f4eed5df-e229-4a3f-8163-6c14a5b3f973	DSP		
7b40dc1e-b09b-43cb-99ac-3b6a4b901138	DSP		
c6a45393-209a-4012-983d-7a7b4affb727	YTXs	263	microgram per kilogram
bb19bc70-6421-4ba9-93ae-d11c814570c7	OAs	291	microgram per kilogram
f73d9eaf-ab35-466a-b7c7-bdaba3b5d9a3	OA	21	microgram
b0437b4a-4849-49d0-95a9-05f2210edacd	OA	1092	microgram OA equivalents per kilogram shellfish meat
68b4b451-203a-41ca-b234-e7ca5d3cb3d8	OA	1111	microgram OA equivalents per kilogram shellfish meat
6cf70996-7fc0-4977-839e-2639b62e91c5	OA	607	microgram OA equivalents per kilogram shellfish meat
0c11c20b-0875-4465-8291-ae0f46724b51	DSP	4.37	mouse units
2576ac83-1494-4282-a76f-f33b091cd002	DSP		
3fa45d59-aac2-4018-ab69-8532028d42b0	DSP	3.18	mouse units
7c24131c-37e7-4bf5-90b0-f945cce4a6ca	OA, PTX2	2-461, 1-668, 592	picogram OA per cell, picogram PTX2 per cell, microgram per kilogram mussel tissue
cb2af440-5d61-4257-af4b-71042dd4175b	OA, PTX2	2-461, 1-668, 592	picogram OA per cell, picogram PTX2 per cell, microgram per kilogram mussel tissue
cece0183-9f7b-4619-8186-6e80b8a4f2bc	OA, PTX2	2-461, 1-668, 592	picogram OA per cell, picogram PTX2 per cell, microgram per kilogram mussel tissue
a787964d-f3f9-47eb-90c4-09c77a2043a6	OA	8.4	picogram OA per cell
352c9924-4724-4754-8afa-d7845176206a	OA	8.4	picogram OA per cell
9ee24d8a-f97d-498f-b53e-45097116b10f	DSP		
3cd367f5-6648-451c-a52c-afd2f183297c	DSP		
f4e24402-0fd9-4f59-bc40-d63571c93800	DSP		
5332cbc6-eeda-4a86-893f-3bc0d8c3dd95	DSP		
679598b2-9c32-46a9-84ae-26c6b7c8f55d	OA	0.03-0.05	microgram OA per kilogramg ; miligram per kilogram
3b52c809-ba55-4727-9865-37228bdf9f5c	DSP	nd	
0b82f86a-b5f4-43eb-bf79-6575e0bd92c5	DSP	nd	
3805f254-8d3d-4256-a184-9d88d19ee391	DSP	nd	
cca10375-a9ea-45b6-8ec4-d422a0256bf8	DSP	nd	
60a95f94-afd5-469a-ba2c-d1657a742499	OA; COOHYTX; 45-OHYTX; YTX; homnoYTX	nd; nd; 0.009; 0.110; 0.010	microgram OA per kilogramg ; miligram per kilogram
ec5471fa-5489-4e83-aac2-457b8c442410	OA; COOHYTX; 45-OHYTX; YTX; homnoYTX	nd; nd; 0.009; 0.110; 0.010	microgram OA per kilogramg ; miligram per kilogram
375cfbf7-c884-4432-b30a-4f74f7b08bfe	DSP	nd	
fbe761c0-2807-460e-a5de-217cf1159ac9	DSP	nd	
5827a03a-63f4-4d3b-818e-3011e506a643	DSP	nd	
408f2d25-cc31-4db4-89a6-c98b69f38a2a	DSP		
908f4ca7-57eb-496b-9559-4cbbd02cd95a	OA; DTX-1	50; 18.2	nanogram toxin per gram mussel
edfcf77a-0292-45dd-990a-bf853bcd72fd	ND	ND	ND
9c261044-857f-44a3-8bf7-b851e2774cac	ND	ND	ND
a8395dba-bd8c-4b2b-a1e3-365172b690a6	DSP		
a1cdca7c-5125-400b-812c-7aa5b2af2f64	DSP	4.06 - 2.78	mouse units
6f8f0aba-2f96-4e5f-b931-7b21914e5209	DSP		
c963d3b0-110d-415d-84f7-eb62cf051f03	DSP		
14a10cf6-7a36-4a15-8aee-b7777539ffa1	DSP		
afe42f03-bb27-4545-a167-45cf51d2e52e	YTX and derivatives		
f41a7454-4c8a-49a1-8923-56bd27121880	YTX and derivatives		
7ccd1453-bddf-4989-a792-3a92d961ca64	YTX and derivatives		
69b8ea63-7e80-4a5b-92bd-ddb9d292d6e9	YTX and derivatives	>20	miligram per Kilogram shellfish meat
8cb4febf-f9d6-4255-9980-ee19784cffd2	YTX	9.6199999999999992	miligram per Kilogram shellfish meat
6f127e12-e189-4684-b6d6-7cc0b5caafde	homoYTX	8.6	picogram homoYTX per cell
b361f696-94d2-4792-aa90-6b4525111b83	PSP	7614	mouse units per 100 gram of meat
15ea0050-22f1-423e-bb84-51aab141ac3c	STX	20	micrograms of STX equivalent per 100 grams
66b1c859-674d-47f2-b1a6-06cafa70e281	STX	180	micrograms of STX equivalent per 100 grams
681db51d-5805-4e62-97bf-e659a887a7d1	STX	40	micrograms of STX equivalent per 100 grams
b697692c-e426-47b8-8dd3-278e4b0a3e17	STX	200	micrograms of STX equivalent per 100 grams
809e5729-6287-4e2a-8e8c-483b623c0168	STX	180	micrograms of STX equivalent per 100 grams
79789f88-60d2-4826-94ee-d7be2e7a8b91	PSP	800	microgram equivalent STX per 100 grams
b320c82b-9b11-4e34-bddb-5fdca05cee08	de-STX (65% weight)	ND	ND
699d4f6f-4172-467c-b08f-45806bed1059	C-Toxins (46%), GTX2 (38%)	ND	ND
209e42ba-71c4-4727-a8e6-6640b0ffe774	ND		
c7d7bb37-9429-4a66-b1a5-389ee0006d90	ND	1.34	microgram per gram meat
f1e30d32-f498-473b-938f-43ced910bd20	Ichthyotoxic and allelopathic	1.02	microgram per gram meat
c5da8813-86a7-4641-a7e6-f85aced4ed1f	ND	ND	ND
84433439-4296-455b-a0c4-699d79e8fb5b	GYM	1.044 to 2.136	microgram GYM per kilogram
ea140925-fbd6-410c-bb88-afd03a7002ac	GYM	1.044 to 2.136	microgram GYM per kilogram
83eec965-ca4b-4521-b95f-5f3d8bb2ffed	GYM	1.044 to 2.136	microgram GYM per kilogram
c7e6bf56-2b59-493c-9b72-7668f7d3c555	YTXs	479	microgram per kilogram
1e684071-224a-41b5-879a-9ca0b61ec845	YTXs	127	microgram per kilogram
8d0549da-427b-48ff-8d5f-f16366ea2af4	YTXs	137	microgram per kilogram
f4e57a48-c1ed-4ca2-933d-682d486b3cb0	ND		
0962e8f2-418a-4230-8bd8-e0f2330996fc	ND		
52d91d78-ce0f-4b69-88b2-f9e79ab4290c	ND		
d1389b99-0b39-4e7f-b780-c1f021ff160a	ND		
6cead01d-622d-4dc4-8ec2-fe4db734c848	ND		
91ea6835-4a01-4472-a13b-e1e027a606f7	ND		
a413cb33-ce4f-4786-8225-b5e8e6dd1c1a	ND		
de3112d1-d209-4215-8bfb-f8b7754d0dc7	STX	0.66600000000000004	microgram per mililiter
0f480e43-dd0f-4036-a127-dd0245af156a	ND		
b202f9bd-f2f8-4b2a-a0f6-1039911274d8	ND		
40cb001f-7be0-4baf-86b5-3b66fddff018	ND		
4fd1c8b4-4a40-459c-bfaa-f868d6f6ecdd	ND		
af7c4b3c-1554-450a-9bcc-cd92ca4b873e	ND		
e76d02e0-5d83-41f6-a79a-39bd3ab6d1dd	ND		
2c13e8cf-9e3d-43ab-ad4e-e08a336d811a	ND		
44750488-3d11-4376-bddb-59dce39c92a8	ND		
5c29531c-4995-4bde-9851-6046a26d3e7f	ND		
b7eddcc2-4d75-47f7-b6c1-63e3119d2a3d	ND		
976468e4-c1ad-481d-a906-a495afdcd7aa	ND		
4c5888ee-ab34-421d-b072-800032bab50e	ND		
6ed52406-d43e-4285-a905-5b40bdc5c722	DSP	nd	
e4604aa0-5bcd-4712-b23f-aabef459f3f2	OA; YTX	nd	
7d4df715-4cc8-4d89-8466-afd9d4b62ccd	OA; COOHYTX; 45-OHYTX; YTX; homnoYTX	68; 0.056; nd; 0.035; 0.036	microgram OA per kilogramg ; miligram per kilogram
4d957244-f84b-44a0-8831-57bbe323d024	DSP	nd	
56cd0069-dfce-4886-8ebd-29cb541e9cb2	OA; COOHYTX; 45-OHYTX; YTX; homnoYTX	nd; nd; 0.009; 0.110; 0.010	
f2432ad1-a7fa-4efa-85d8-cc91f3dd78a0	DSP	nd	
f2e352b8-371c-4fe1-b737-f1beb8e171d3	DSP		
509761d7-a537-45e7-9173-b086fe27dabe	OA; DTX-1	60; 18.2	nanogram OA per gram of mussel: nanogram DTX-1 per gram of mussel
8d77e11b-b76e-4c63-b94d-7560a6020deb	PSP	trace level	
2ec119d6-c00e-4796-93c7-ebeb978382dd	PSP		
ea27e9ad-3648-4134-8d70-b5e45f57895d	YTX		
6c81d17f-bfb2-47b1-ac11-c8e86a59ad42	YTX		
eb5afd37-0558-4d41-99ef-2ca43e620dfa	YTX		
59777c59-500e-4dee-997e-ae7fab654d33	YTX		
37c1d5a7-faf9-41e9-a677-3fba71076f22	YTX and derivatives		
535f7765-8868-4d0c-8482-c64ecaebdf72	YTX and derivatives		
b3cdb693-145b-4165-9b2a-603c5e02ff07	YTX and derivatives		
2c59dabe-03af-45bd-8c6c-9bea4f28f0b8	YTX and derivatives		
3670c4f9-df6d-45d9-80e5-b170ecb52868	DSP		
a631cff5-971b-40c0-8fd3-560e2bf0da25	homoyessotoxin		
1c6e1341-8557-4915-a2dc-451e0993293b	DA	0.23 to 1.04	microgram per gram
c4ddcee5-6b54-4f8a-ac17-43393497724a	DA	0.23 to 1.04	microgram per gram
bd1f72aa-e62b-49a7-a8fa-e50ed5616e55	OVTX-a; OVTX-b; OVTX-c; OVTX-d; OVTX-e; pPlTX	143801; 82779; 7148; 61942; 5722; 3707	nanograms in the whole sample
0b4bdc96-0831-450d-a6fc-2af93dd56b95	PLT; OVT-a; OVT-b; OVT-c; OVT-d+e	nd; 49; 15; nd; 11	picogram per cell
d7c01d3d-2399-4e02-b73d-04e823ef7f39	PLT; OVT-a; OVT-b; OVT-c; OVT-d+e	0.3; 8; 2; 0.4; 3	picogram per cell
e694aca5-635d-417f-9258-bef1bc01242b	c-PLT	0.43±0.165	picogram per cell
b356e59a-8088-4a75-9c1f-e8cd80eeb9e1	c-PLT	0.45±0.147	picogram per cell
41909690-0c6e-4d65-9c20-9eace84dda1f	Ovatoxin-a (90%) and PLTX (10%). Ovatoxin-b, -c, -d, -e, were not monitored		
67bb876a-4cbd-4bbb-b2c7-8e1631929bd3	Ovatoxin-a (90%) and PLTX (10%). Ovatoxin-b, -c, -d, -e, were not monitored		
7a173a45-b6ef-4f2c-95b9-7cd83c3602b3	Palytoxin		
c6e46174-129e-4053-a937-9bfef6ad9018	OVTX-a and pPLTX	32.27; 1.9	picogram per cell
80c29cde-dcdd-40d9-b039-fb76b9d888c7	OVTX-a and pPLTX	42.2; 3.6	picogram per cell
ed94eda3-e4e7-4439-8ce6-619031ffc5dc	OVTX-a	82 - 625	microgram per Kilogram shellfish meat
e71b1b4e-5cab-4be5-92e5-ad4c8f964674	OVTX-a; PLTX; Ostreocin-d	8000; 2700; 100	nanogram
bafac35e-6eb2-4bd9-8b52-c30c5bd1b3f4	OVTX-a ; OVTX-b ; OVTX-c ; OVTX-d+e ; IsobaricPLTX	3.6; 1.3; 0.2; 1.1; 0.1	picogram per cell
dfd6b8da-ee71-49a7-abb8-59fc3928b483	OVTx-a	2.625	nanogram
d602a9c3-4c90-4b2f-b9b3-8ad665fc159c	OVTX-a ; OVTX-b ; OVTX-c ; OVTX-d+e ; PLTX	32 ; 15 ; 3 ; 8 ; 0.3	picogram per cell
9b106bdd-e33a-4959-b3b8-703445a31bd0	ND		
b5d6fddf-6fa4-48df-ac02-b8a45ce910d3	ND		
60f269ca-c956-46aa-944c-1a4869d1a3f4	ND		
af32afc0-2dc1-406a-af0d-9b07ef67ed60	Ciguatoxins and DSP	0-2	
49c1e5e8-2b98-4458-8190-48121225b828	Ciguatoxins and DSP	0-2	
e123e79f-04bb-49ab-a30c-b448e5eb5c61	ND		
58513219-e8a8-446c-b9b8-b597790e3364	Ciguatoxins and DSP		
454bf79f-8148-419d-9f68-5619655d6d54	ND		
bd02fbb5-ecf4-4adb-b05e-f87fa60e2c6d	ND		
78c7c2b6-bc68-4a30-89dc-95721825958f	ND		
54d35517-c539-46ce-97ea-e4105acaf100	ND		
5a7d40d6-1805-4552-a961-2fbc0e115ecf	ND		
01dc4ca2-667a-4428-9ff2-a24fada1c4d9	ND	ND	ND
620e7255-f8ee-45df-af83-22bf1e9dbc5f	OVTX-a, OVTX-d, OVTX-e, OVTX-i, OVTX-j1, OVTX-j2, OVTX-k	0.06–2.8	picogram per cell
f75f7e58-c5e6-4dcd-b163-285942ca04c3	OVTX-a, -d, -e	0.28-0.94	picogram per cell
