Scientific name*;Reported name (if different);Identification status;Reference;Additional references;HAEDAT URL;Last modified;Date*;Verbatim date;Latitude*;Longitude*;Coordinate uncertainty;WKT;Locality;Minimum depth;Maximum depth;Value;Unit;Toxin;Value;Unit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia fraudulenta;;1 - good;Almandoz G.O., Fabro E., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2017. Species occurrence of the potentially toxigenic diatom genus Pseudo-nitzschia and the associated neurotoxin domoic acid in the Argentine Sea. Harmfu Algae 63: 45-55.;;;;2013-10-26/2013-11-09;Cruise from 26 October to 9 November 2013;-42,9;-63,38;10;;Argentinean Continental Shelf (28);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia fraudulenta;;1 - good;Almandoz G.O., Fabro E., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2017. Species occurrence of the potentially toxigenic diatom genus Pseudo-nitzschia and the associated neurotoxin domoic acid in the Argentine Sea. Harmfu Algae 63: 45-55.;;;;2013-10-26/2013-11-09;Cruise from 26 October to 9 November 2013;-42,21;-65,37;10;;Argentinean Continental Shelf (34);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia fraudulenta;;1 - good;Almandoz G.O., Fabro E., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2017. Species occurrence of the potentially toxigenic diatom genus Pseudo-nitzschia and the associated neurotoxin domoic acid in the Argentine Sea. Harmfu Algae 63: 45-55.;;;;2013-10-26/2013-11-09;Cruise from 26 October to 9 November 2013;-46,99;-63,43;10;;Argentinean Continental Shelf (35);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia fraudulenta;;1 - good;Almandoz G.O., Fabro E., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2017. Species occurrence of the potentially toxigenic diatom genus Pseudo-nitzschia and the associated neurotoxin domoic acid in the Argentine Sea. Harmfu Algae 63: 45-55.;;;;2013-10-26/2013-11-09;Cruise from 26 October to 9 November 2013;-45,6755;-59,7217;10;;Argentinean Continental Shelf (36);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia fraudulenta;;1 - good;Almandoz G.O., Fabro E., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2017. Species occurrence of the potentially toxigenic diatom genus Pseudo-nitzschia and the associated neurotoxin domoic acid in the Argentine Sea. Harmfu Algae 63: 45-55.;;;;2013-10-26/2013-11-09;Cruise from 26 October to 9 November 2013;-45,42;-59,7;10;;Argentinean Continental Shelf (39);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia fraudulenta;;1 - good;Almandoz G.O., Fabro E., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2017. Species occurrence of the potentially toxigenic diatom genus Pseudo-nitzschia and the associated neurotoxin domoic acid in the Argentine Sea. Harmfu Algae 63: 45-55.;;;;2013-10-26/2013-11-09;Cruise from 26 October to 9 November 2013;-44,57;-59,21;10;;Argentinean Continental Shelf (41);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia fraudulenta;;1 - good;Almandoz G.O., Fabro E., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2017. Species occurrence of the potentially toxigenic diatom genus Pseudo-nitzschia and the associated neurotoxin domoic acid in the Argentine Sea. Harmfu Algae 63: 45-55.;;;;2013-10-26/2013-11-09;Cruise from 26 October to 9 November 2013;-44,44;-59,65;10;;Argentinean Continental Shelf (42);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia fraudulenta;;1 - good;Almandoz G.O., Fabro E., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2017. Species occurrence of the potentially toxigenic diatom genus Pseudo-nitzschia and the associated neurotoxin domoic acid in the Argentine Sea. Harmfu Algae 63: 45-55.;;;;2013-10-26/2013-11-09;Cruise from 26 October to 9 November 2013;-44,28;-60,18;10;;Argentinean Continental Shelf (43);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia fraudulenta;;1 - good;Almandoz G.O., Fabro E., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2017. Species occurrence of the potentially toxigenic diatom genus Pseudo-nitzschia and the associated neurotoxin domoic acid in the Argentine Sea. Harmfu Algae 63: 45-55.;;;;2013-10-26/2013-11-09;Cruise from 26 October to 9 November 2013;-44,22;-60,35;10;;Argentinean Continental Shelf (44);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia fraudulenta;;1 - good;Almandoz G.O., Fabro E., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2017. Species occurrence of the potentially toxigenic diatom genus Pseudo-nitzschia and the associated neurotoxin domoic acid in the Argentine Sea. Harmfu Algae 63: 45-55.;;;;2013-10-26/2013-11-09;Cruise from 26 October to 9 November 2013;-43,85;-61,48;10;;Argentinean Continental Shelf (45);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia fraudulenta;;1 - good;Almandoz G.O., Fabro E., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2017. Species occurrence of the potentially toxigenic diatom genus Pseudo-nitzschia and the associated neurotoxin domoic acid in the Argentine Sea. Harmfu Algae 63: 45-55.;;;;2013-10-26/2013-11-09;Cruise from 26 October to 9 November 2013;-43,13;-64,18;10;;Argentinean Continental Shelf (46);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia fraudulenta;;1 - good;Almandoz G.O., Fabro E., Ferrario M.E., Tillmann U., Cembella A. & Krock B. 2017. Species occurrence of the potentially toxigenic diatom genus Pseudo-nitzschia and the associated neurotoxin domoic acid in the Argentine Sea. Harmfu Algae 63: 45-55.;;;;2013-10-26/2013-11-09;Cruise from 26 October to 9 November 2013;-42,74;-64,72;10;;Argentinean Continental Shelf (47);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia multiseries;;1 - good;Méndez S. & Medina D. 2004. Twenty-Three Years of Red Tide Monitoring at Fixed stations Along the Coast of Uruguay. 2004. In: Steidinger K. A., Landsberg J. H., Tomas C. R. & Vargo G. A. (Eds.). Harmful Algae 2002. Florida Fish and Wildlife Conservation Commission, Florida Institute of Oceanography, and Intergovernmental Oceanographic Commission of UNESCO. 341-343.;;;;1980/2002;Survey from 1980 to 2002;-34,9625;-54,9467;1000;;Punta del Este, Uruguay;;;;;DA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia multiseries;;1 - good;Ferrario M.E., Sar E.A. & Castaños C. 1999. Potentially toxic species of the diatom genus Pseudo-nitzschia in Argentinian coastal waters. Nova Hedwigia 68: 131-147.;;;;1995-03-31;;-36,3547;-56,7157;100;;San Clemente del Tuyú, Buenos Aires, Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia multiseries;;1 - good;Ferrario M.E., Sar E.A. & Castaños C. 1999. Potentially toxic species of the diatom genus Pseudo-nitzschia in Argentinian coastal waters. Nova Hedwigia 68: 131-147.;;;;1994-10-31;;-36,5420;-56,6863;100;;Santa Teresita, Buenos Aires Province, Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia multiseries;;1 - good;Ferrario M.E., Sar E.A. & Castaños C. 1999. Potentially toxic species of the diatom genus Pseudo-nitzschia in Argentinian coastal waters. Nova Hedwigia 68: 131-147.;;;;1995-03-27;;-36,5420;-56,6863;100;;Santa Teresita, Buenos Aires Province, Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia multiseries;;1 - good;Ferrario M.E., Sar E.A. & Castaños C. 1999. Potentially toxic species of the diatom genus Pseudo-nitzschia in Argentinian coastal waters. Nova Hedwigia 68: 131-147.;;;;1996-01-15;;-36,5420;-56,6863;100;;Santa Teresita, Buenos Aires Province, Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia multiseries;;1 - good;Ferrario M.E., Sar E.A. & Castaños C. 1999. Potentially toxic species of the diatom genus Pseudo-nitzschia in Argentinian coastal waters. Nova Hedwigia 68: 131-147.;;;;1996-01-31;;-36,5420;-56,6863;100;;Santa Teresita, Buenos Aires Province, Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia multiseries;;1 - good;Ferrario M.E., Sar E.A. & Castaños C. 1999. Potentially toxic species of the diatom genus Pseudo-nitzschia in Argentinian coastal waters. Nova Hedwigia 68: 131-147.;;;;1996-01-15;;-36,6586;-56,6782;100;;La Lucila del Mar, Buenos Aires,  Province, Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia multiseries;;1 - good;Ferrario M.E., Sar E.A. & Castaños C. 1999. Potentially toxic species of the diatom genus Pseudo-nitzschia in Argentinian coastal waters. Nova Hedwigia 68: 131-147.;;;;1996-03-31;;-36,6586;-56,6782;100;;La Lucila del Mar, Buenos Aires,  Province, Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia multiseries;;1 - good;Ferrario M.E., Sar E.A. & Castaños C. 1999. Potentially toxic species of the diatom genus Pseudo-nitzschia in Argentinian coastal waters. Nova Hedwigia 68: 131-147.;;;;1995-03-27;;-36,7103;-56,6721;100;;Mar de Ajó, Buenos Aires Province, Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia multiseries;;1 - good;Ferrario M.E., Sar E.A. & Castaños C. 1999. Potentially toxic species of the diatom genus Pseudo-nitzschia in Argentinian coastal waters. Nova Hedwigia 68: 131-147.;;;;1996-01-15;;-36,7103;-56,6721;100;;Mar de Ajó, Buenos Aires Province, Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia multiseries;;1 - good;Ferrario M.E., Sar E.A. & Castaños C. 1999. Potentially toxic species of the diatom genus Pseudo-nitzschia in Argentinian coastal waters. Nova Hedwigia 68: 131-147.;;;;1996-03-31;;-36,7103;-56,6721;100;;Mar de Ajó, Buenos Aires Province, Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia multiseries;;1 - good;Ferrario M.E., Sar E.A. & Castaños C. 1999. Potentially toxic species of the diatom genus Pseudo-nitzschia in Argentinian coastal waters. Nova Hedwigia 68: 131-147.;;;;1995-03-27;;-36,7650;-56,6719;100;;Nueva Atlantis, Buenos Aires Province, Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pseudo-nitzschia multiseries;;1 - good;Ferrario M.E., Sar E.A. & Castaños C. 1999. Potentially toxic species of the diatom genus Pseudo-nitzschia in Argentinian coastal waters. Nova Hedwigia 68: 131-147.;;;;1995-10-31;;-36,7650;-56,6719;100;;Nueva Atlantis, Buenos Aires Province, Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
