occurrenceID	scientificName	scientificNameID	eventDate	verbatimEventDate	decimalLatitude	decimalLongitude	locality	minimumDepthInMeters	maximumDepthInMeters	coordinateUncertaintyInMeters	basisOfRecord	occurrenceStatus	identificationVerificationStatus	references	additionalReferences	modified	footprintWKT	occurrenceRemarks	eventRemarks
8d566244-22ff-4d24-9dab-b2e772bd2c5e	Prorocentrum minimum	urn:lsid:marinespecies.org:taxname:232376	2012/2015	Survey during spring and summer from 2012 to 2015.	-5.59	-80.8889	Sechura Bay, Peru			1000	HumanObservation	present	1 - good	Sanchez Ramirez S., Bernales A.N., Delgado R.E., Chang F.D.G., Jacobo N.M. & Quispe J.M. 2016. Variability and biogeographical distribution of harmful algal blooms in bays of high productivity off Peruvian coast (2012-2015). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0363: 188.					
7646f4c5-fc70-4e53-aa7f-d75531e8d5c7	Prorocentrum minimum	urn:lsid:marinespecies.org:taxname:232376	2012/2015	Survey during spring and summer from 2012 to 2015.	-9.1743	-78.5371	Samanco Bay, Peru			1000	HumanObservation	present	1 - good	Sanchez Ramirez S., Bernales A.N., Delgado R.E., Chang F.D.G., Jacobo N.M. & Quispe J.M. 2016. Variability and biogeographical distribution of harmful algal blooms in bays of high productivity off Peruvian coast (2012-2015). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0363: 188.					
4c2d085e-837d-4492-9548-75c47959abef	Prorocentrum minimum	urn:lsid:marinespecies.org:taxname:232376	2012/2015	Survey during spring and summer from 2012 to 2015.	-12.12	-77.043	Miraflores Bay, Peru			1000	HumanObservation	present	1 - good	Sanchez Ramirez S., Bernales A.N., Delgado R.E., Chang F.D.G., Jacobo N.M. & Quispe J.M. 2016. Variability and biogeographical distribution of harmful algal blooms in bays of high productivity off Peruvian coast (2012-2015). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0363: 188.					
20e17c0d-ca36-4fc1-93d7-e59282af2c7e	Prorocentrum minimum	urn:lsid:marinespecies.org:taxname:232376	2012/2015	Survey during spring and summer from 2012 to 2015.	-13.8585	-76.26	Paracas Bay, Peru			1000	HumanObservation	present	1 - good	Sanchez Ramirez S., Bernales A.N., Delgado R.E., Chang F.D.G., Jacobo N.M. & Quispe J.M. 2016. Variability and biogeographical distribution of harmful algal blooms in bays of high productivity off Peruvian coast (2012-2015). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0363: 188.					
4e8fe963-b7fb-4d78-9546-2e4d4995267c	Prorocentrum minimum	urn:lsid:marinespecies.org:taxname:232376	2013-01/2015	Survey from 2013-to 2015	-12	-77.1542	El Callao, Peru			1000	HumanObservation	present	1 - good	Bernales AN., Ramirez Sanchez S., Chang F.D.C., Romero Guardamino L.E., Graco M.I. & Gonzales C.M. 2016. Impact of oceanographic variability in the distribution of harmful algal blooms off central coast of Peru - 12° S (2013-2015). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0363: 191.					
3eb5e332-bb4d-48fa-b848-e7aee43a00ee	Prorocentrum cordatum	urn:lsid:marinespecies.org:taxname:232376	2012-12/2016-06	Survey from December 2012 to June 2016.	-22.8898	-43.1534	Rodrigo de Freitas Lagoon, Río de Janeiro, Brazil			10000	HumanObservation	present	1 - good	Alves-de-Souza C., Silva Benevides T., Guillou L. & Menezes M. 2016. Interplay of biotic and abiotic factors affecting interannual HAB dynamics in an heavily impacted tropical coastal lagoon. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book OS3005: 90.					
f09339bc-d187-46be-b0d7-06ae0536083c	Prorocentrum emarginatum	urn:lsid:marinespecies.org:taxname:232441	2012-07/2013-01	Samplings collected in July 2012 and January 2013	-8.4219	-34.93	Brazilian northeast coast, Brazil			1000	HumanObservation	present	1 - good	Nascimento S.M., Abreu e Lima De'Carli G., Campos De Paula J., Salgueiro F., Melo G. & Menezes M. 2016. Distribution and abundance of epibenthic dinoflagellates at the Brazilian northeast coast (8° - 12°S). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0229: 135.					
7e1b34bd-f9db-4372-87cf-2c40f5c19339	Prorocentrum emarginatum	urn:lsid:marinespecies.org:taxname:232441	2012-07/2013-01	Samplings collected in July 2012 and January 2013	-12.99	-38.4	Brazilian northeast coast, Brazil			1000	HumanObservation	present	1- good	Nascimento S.M., Abreu e Lima De'Carli G., Campos De Paula J., Salgueiro F., Melo G. & Menezes M. 2016. Distribution and abundance of epibenthic dinoflagellates at the Brazilian northeast coast (8° - 12°S). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0229: 135.					
dac008e9-7c18-45fe-b4ea-d73d75c10eb9	Prorocentrum emarginatum	urn:lsid:marinespecies.org:taxname:232441	2014-09	September 2014	-20.4936	-29.3419	Cabritas, Trinidade Island, Brazil			10	HumanObservation	present	1 - good	Nascimento S.M., Moraes A.M., Leite Ferreira C.E. & Cavichioli Barbosa M. 2016. Epibenthic dinoflagellates from the tropical oceanic Trindade Island, Brazil. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0228: 135.					
93430ee4-1f38-4727-8ed8-df2a23969350	Prorocentrum emarginatum	urn:lsid:marinespecies.org:taxname:232441	2014-09	September 2014	-20.4936	-29.3305	Orelhas, Trinidade Island, Brazil			10	HumanObservation	present	1 - good	Nascimento S.M., Moraes A.M., Leite Ferreira C.E. & Cavichioli Barbosa M. 2016. Epibenthic dinoflagellates from the tropical oceanic Trindade Island, Brazil. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0228: 135.					
c7bdc629-aad5-4499-9291-2079622f636d	Prorocentrum cf. hoffmanianum	urn:lsid:marinespecies.org:taxname:232423	2016	The date of the original sample is missing in the abstract	-8.9166	-35.15	Maragogi, Brazil			10	HumanObservation	present	2 - probable	Nascimento S.M., Santiago T.2016. Potentially toxic benthic Prorocentrum species from Brazilian waters. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0227: 134.					
24b26bd5-81e5-4ace-8399-085a6eda8eab	Prorocentrum cf. hoffmanianum	urn:lsid:marinespecies.org:taxname:232423	2016	The date of the original sample is missing in the abstract	-20.4833	-29.3333	Trinidade Island, Brazil			10	HumanObservation	present	2 - probable	Nascimento S.M., Santiago T.2016. Potentially toxic benthic Prorocentrum species from Brazilian waters. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0227: 134.					
bc58b67b-2a98-4d23-aabc-efba03943cf8	Prorocentrum cf. hoffmanianum	urn:lsid:marinespecies.org:taxname:232423	2016	The date of the original sample is missing in the abstract	-22.9666	-42	Arraial do Cabo, Rio de Janeiro, Brazil			10	HumanObservation	present	2 - probable	Nascimento S.M., Santiago T.2016. Potentially toxic benthic Prorocentrum species from Brazilian waters. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0227: 134.					
cc832efa-21bc-482a-b4ac-4caaa0419175	Prorocentrum cf. hoffmanianum	urn:lsid:marinespecies.org:taxname:232423	2012-07/2013-01	Samplings collected in July 2012 and January 2013	-8.4219	-34.93	Brazilian northeast coast, Brazil			1000	HumanObservation	present	1 - good	Nascimento S.M., Abreu e Lima De'Carli G., Campos De Paula J., Salgueiro F., Melo G. & Menezes M. 2016. Distribution and abundance of epibenthic dinoflagellates at the Brazilian northeast coast (8° - 12°S). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0229: 135.					
1bef8396-ed97-48fc-b507-eb01251a861e	Prorocentrum cf. hoffmanianum	urn:lsid:marinespecies.org:taxname:232423	2012-07/2013-01	Samplings collected in July 2012 and January 2013	-12.99	-38.4	Brazilian northeast coast, Brazil			1000	HumanObservation	present	1 - good	Nascimento S.M., Abreu e Lima De'Carli G., Campos De Paula J., Salgueiro F., Melo G. & Menezes M. 2016. Distribution and abundance of epibenthic dinoflagellates at the Brazilian northeast coast (8° - 12°S). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0229: 135.					
d466ba69-06dc-4c98-b6c4-d84a86100145	Prorocentrum hoffmanianum species complex	urn:lsid:marinespecies.org:taxname:232423	2014-09	September 2014	-20.4936	-29.3419	Cabritas, Trinidade Island, Brazil			10	HumanObservation	present	1 - good	Nascimento S.M., Moraes A.M., Leite Ferreira C.E. & Cavichioli Barbosa M. 2016. Epibenthic dinoflagellates from the tropical oceanic Trindade Island, Brazil. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0228: 135.				Prorocentrum cf. hoffmanianum	
e5f92ccc-4c51-422a-8a96-b4cfb75448bc	Prorocentrum hoffmanianum species complex	urn:lsid:marinespecies.org:taxname:232423	2014-09	September 2014	-20.4936	-29.3305	Orelhas, Trinidade Island, Brazil			10	HumanObservation	present	1 - good	Nascimento S.M., Moraes A.M., Leite Ferreira C.E. & Cavichioli Barbosa M. 2016. Epibenthic dinoflagellates from the tropical oceanic Trindade Island, Brazil. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0228: 135.				Prorocentrum cf. hoffmanianum	
8c232cfe-0b8c-48c9-9ebb-236ca1df6772	Prorocentrum lima	urn:lsid:marinespecies.org:taxname:110301	2001-03		-42.25	-64.25	Golfo San José, Chubut Province, Argentina			10000	HumanObservation	present	1 - good	Gayoso A.M. & Ciocco N. 2001.Observations on Prorocentrum lima from North- Patagonian coastal waters (Argentina) associated with a human diarrhoeic disease episode. Harmful Algae News 22: 4	Gayoso A.M., Dover S., Morton S., Busman M., Moeller P., Fulco V.K. & Maranda L. 2002. Diarrhetic shellfish poisoning associated with Prorocentrum lima (Dinophyceae) in patagonian gulfs (Argentina). Journal of Shellfish Research 21. 461-463.				
bd78766b-6c79-42d5-8545-f3f4eac60792	Prorocentrum lima	urn:lsid:marinespecies.org:taxname:110301	2001-03		-42.76	-65.0484	Golfo Nuevo, Chubut Province, Argentina			10000	HumanObservation	present	1 - good	Gayoso A.M. & Ciocco N. 2001.Observations on Prorocentrum lima from North- Patagonian coastal waters (Argentina) associated with a human diarrhoeic disease episode. Harmful Algae News 22: 4	Gayoso A.M., Dover S., Morton S., Busman M., Moeller P., Fulco V.K. & Maranda L. 2002. Diarrhetic shellfish poisoning associated with Prorocentrum lima (Dinophyceae) in patagonian gulfs (Argentina). Journal of Shellfish Research 21. 461-463.				
2c4d1308-52ec-472c-9f37-1943a8f0dd39	Prorocentrum lima	urn:lsid:marinespecies.org:taxname:110301	2006-03	March 2006	-8.53	-35	Maracaípe, Pernambuco, Brazil			100	HumanObservation	present	1 - good	Nascimento S.M., Diniz B.d.S, Guioti de Alencar A., Menegueli A.C. & Menezes M. 2012. First record of the ciguatera causing genus in Brazil. Harmful Algae News 45:8-9.					
e0b54913-c5e9-451f-9efd-a91814703cbe	Prorocentrum lima	urn:lsid:marinespecies.org:taxname:110301	2006-06	June 2006	-22.755	-41.9019	Tartaruga Beach, Armaçao dos Buzios, Rio de Janeiro, Brazil			10	HumanObservation	present	1 - good	Nascimento SM., Salgueiro F., Menezes M., Andréa Oliveira F., Chiapetta Portella Magalhães V., Campos De Paula J. & Morris S. 2016. Prorocentrum lima from the South Atlantic: Morphological, molecular and toxicological characterization. Harmful Algae 57: 39–48.				Toxins detected in cultures	
8acf4054-ba37-44ea-9dce-6e4c44a85bfc	Prorocentrum lima	urn:lsid:marinespecies.org:taxname:110301	2012-07/2013-01	Samplings collected in July 2012 and January 2013	-8.4219	-34.93	Brazilian northeast coast, Brazil			1000	HumanObservation	present	1 - good	Nascimento S.M., Abreu e Lima De'Carli G., Campos De Paula J., Salgueiro F., Melo G. & Menezes M. 2016. Distribution and abundance of epibenthic dinoflagellates at the Brazilian northeast coast (8° - 12°S). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0229: 135.					
a7e484df-be57-4f57-ba4b-b3bd05bf4be1	Prorocentrum lima	urn:lsid:marinespecies.org:taxname:110301	2012-07/2013-01	Samplings collected in July 2012 and January 2013	-12.99	-38.4	Brazilian northeast coast, Brazil			1000	HumanObservation	present	1- good	Nascimento S.M., Abreu e Lima De'Carli G., Campos De Paula J., Salgueiro F., Melo G. & Menezes M. 2016. Distribution and abundance of epibenthic dinoflagellates at the Brazilian northeast coast (8° - 12°S). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0229: 135.	De Carli G.A.L. 2014. Distribuição e abundância de dinoflagelados epi-bentônicos na costa nordeste do Brasil. Master Thesis of Instituto de Biociências da Universidade Federal do Estado do Rio de Janeiro.				
9c2491cd-461b-4d87-a763-80f7fa3505c4	Prorocentrum lima	urn:lsid:marinespecies.org:taxname:110301	2013-05	May 2013	-22.755	-41.9019	Tartaruga Beach, Armaçao dos Buzios, Rio de Janeiro, Brazil			10	HumanObservation	present	1 - good	Nascimento SM., Salgueiro F., Menezes M., Andréa Oliveira F., Chiapetta Portella Magalhães V., Campos De Paula J. & Morris S. 2016. Prorocentrum lima from the South Atlantic: Morphological, molecular and toxicological characterization. Harmful Algae 57: 39–48.				Toxins detected in cultures	
53a55695-ec58-479f-a9f9-4404ab6b0b39	Prorocentrum lima	urn:lsid:marinespecies.org:taxname:110301	2013	Survey during three months in 2013	-53.7833	-79.3	Magallanes Region, Chile			10000	HumanObservation	present	1 - good	Frangopulos Rivera M.J., Pizarro G.M., Alarcón C., Pacheco H., Toro C., Salgado P., Zamora C., Torres R., Pinto Torres M.A. & Krock B. 2016. Updating information about marine toxins and toxic microalgae from Western Patagonia, Southern Chile. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book, POS0242: 141.					
5ef37d4d-3fb9-4c11-a174-610fe6ea7b92	Prorocentrum lima	urn:lsid:marinespecies.org:taxname:110301	2014/2015	Survey during 2014 and 2015	-51.5	-71	Magallanes Region, Chile			10000	HumanObservation	present	1 - good	Frangopulos Rivera M.J., Pizarro G.M., Alarcón C., Pacheco H., Toro C., Salgado P., Zamora C., Torres R., Pinto Torres M.A. & Krock B. 2016. Updating information about marine toxins and toxic microalgae from Western Patagonia, Southern Chile. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book, POS0242: 141.					
1d6acfdb-9a84-47fc-af32-da276358aeb5	Prorocentrum lima	urn:lsid:marinespecies.org:taxname:110301	2014-09	September 2014	-20.4936	-29.3419	Cabritas, Trinidade Island, Brazil			10	HumanObservation	present	1 - good	Nascimento S.M., Moraes A.M., Leite Ferreira C.E. & Cavichioli Barbosa M. 2016. Epibenthic dinoflagellates from the tropical oceanic Trindade Island, Brazil. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0228: 135.					
46a9601c-8a88-4b34-90ba-a52f9517741c	Prorocentrum lima	urn:lsid:marinespecies.org:taxname:110301	2014-09	September 2014	-20.4936	-29.3305	Orelhas, Trinidade Island, Brazil			10	HumanObservation	present	1 - good	Nascimento S.M., Moraes A.M., Leite Ferreira C.E. & Cavichioli Barbosa M. 2016. Epibenthic dinoflagellates from the tropical oceanic Trindade Island, Brazil. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0228: 135.					
24bee7ab-dede-4a36-b9e3-d85ef314e302	Prorocentrum lima	urn:lsid:marinespecies.org:taxname:110301	2016	The date of sampling does not appear in the abstract	-8.13	-34.9	Recife, Brazil			10	HumanObservation	present	1 - good	Moreira Gonzalez A.R., Fernandes L.F., Uchida H., Uesugi A., Suzuki T., Mafra Jr. L.L. 2016. Morphology, growth and toxicity of Prorocentrum lima strains isolated from the western Atlantic. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0113: 105.				Toxicity detected in cultures	
68a44f2a-1732-4b99-891a-d30803e78391	Prorocentrum lima	urn:lsid:marinespecies.org:taxname:110301	2016	The date of sampling does not appear in the abstract	-25.5	-48.5	Paranaguá Bay, Brazil			10	HumanObservation	present	1 - good	Moreira Gonzalez A.R., Fernandes L.F., Uchida H., Uesugi A., Suzuki T., Mafra Jr. L.L. 2016. Morphology, growth and toxicity of Prorocentrum lima strains isolated from the western Atlantic. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0113: 105.				Toxicity detected in cultures	
1c90d7cb-0177-4d62-ae83-79fda11f3f64	Prorocentrum mexicanum	urn:lsid:marinespecies.org:taxname:231885	2006-03	March 2006	-8.53	-35	Maracaípe, Pernambuco, Brazil			100	HumanObservation	present	1 - good	Nascimento S.M., Diniz B.d.S, Guioti de Alencar A., Menegueli A.C. & Menezes M. 2012. First record of the ciguatera causing genus in Brazil. Harmful Algae News 45:8-9.					
a2fba49d-04c2-4d8f-9f2e-e5c4e1d50e1f	Prorocentrum mexicanum	urn:lsid:marinespecies.org:taxname:231885	2009-04	April 2009	-3.2194	-80.0101	Canal Jambelí, Ecuador	5	6	1000	HumanObservation	present	2 - probable	Coello D., Cajas J., Macias P., Calderón G., y J. Lindao. 2009. Calidad de agua frente a Bajo Alto (Canal de Jambelí), durante junio 2009. Informe INP. 11pp.	Torres G. 2012. Eventos de mareas rojas: Estrategias de manejo preventivas en Ecuador. Tesis de Grado Magister en Ciencias. Universidad de Guayaquil. 158 pp.				
f5e5156b-0959-4a90-ba10-8ebc76c5ee80	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2007-01-28/2007-03-09	Survey from January 28th to March 9th, 2007	-23.1666	-70.75	Mejillones, II Region, Chile			50	HumanObservation	present	1 - good	Alvarez G., Uribe E., Díaz R., Braun M., Mariño C., Blanco J. 2011. Bloom of the Yessotoxin producing dinoflagellate Protoceratium reticulatum (Dinophyceae) in Northern Chile. Journal of Sea Research 65: 427–434					
40284a1e-5e35-41cd-a7a6-94bc63728cd1	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2008-02-28		-41.4873	-72.3	Reloncaví Fjord, Southern Chile			1000	HumanObservation	present	1 - good	Alves-de-Souza C., Varela D., Contreras C., de La Iglesia P., Fernandez P., Hipp B., Cristina Hernandez C., Riobo P., Reguera B., Franco J.M., Diogene J., Garcıa C., Lagos N. 2014. Seasonal variabilityof Dinophysis spp. and Protoceratium reticulatum associated to lipophilic shellfish toxins in a strongly stratified Chilean fjord. Deep-Sea Research 101: 152-162.					
3111b946-a558-415a-b5f7-cd10f094276d	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2008-03-22		-41.4873	-72.3	Reloncaví Fjord, Southern Chile			1000	HumanObservation	present	1 - good	Alves-de-Souza C., Varela D., Contreras C., de La Iglesia P., Fernandez P., Hipp B., Cristina Hernandez C., Riobo P., Reguera B., Franco J.M., Diogene J., Garcıa C., Lagos N. 2014. Seasonal variabilityof Dinophysis spp. and Protoceratium reticulatum associated to lipophilic shellfish toxins in a strongly stratified Chilean fjord. Deep-Sea Research 101: 152-162.					
389c9e27-cddf-453a-b099-d0944b0e8ccc	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2009-01-10		-41.4873	-72.3	Reloncaví Fjord, Southern Chile			1000	HumanObservation	present	1 - good	Alves-de-Souza C., Varela D., Contreras C., de La Iglesia P., Fernandez P., Hipp B., Cristina Hernandez C., Riobo P., Reguera B., Franco J.M., Diogene J., Garcıa C., Lagos N. 2014. Seasonal variabilityof Dinophysis spp. and Protoceratium reticulatum associated to lipophilic shellfish toxins in a strongly stratified Chilean fjord. Deep-Sea Research 101: 152-162.					
d2f982e9-1307-45aa-a046-7ad38dc4695b	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2009-02-14		-41.4873	-72.3	Reloncaví Fjord, Southern Chile			1000	HumanObservation	present	1 - good	Alves-de-Souza C., Varela D., Contreras C., de La Iglesia P., Fernandez P., Hipp B., Cristina Hernandez C., Riobo P., Reguera B., Franco J.M., Diogene J., Garcıa C., Lagos N. 2014. Seasonal variabilityof Dinophysis spp. and Protoceratium reticulatum associated to lipophilic shellfish toxins in a strongly stratified Chilean fjord. Deep-Sea Research 101: 152-162.					
82e4dc65-b39d-43ca-8855-7b9f0dee714e	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2009-03-08		-41.4873	-72.3	Reloncaví Fjord, Southern Chile			1000	HumanObservation	present	1 - good	Alves-de-Souza C., Varela D., Contreras C., de La Iglesia P., Fernandez P., Hipp B., Cristina Hernandez C., Riobo P., Reguera B., Franco J.M., Diogene J., Garcıa C., Lagos N. 2014. Seasonal variabilityof Dinophysis spp. and Protoceratium reticulatum associated to lipophilic shellfish toxins in a strongly stratified Chilean fjord. Deep-Sea Research 101: 152-162.					
3cc54256-5202-4d40-b455-e78f7ae50533	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2001-07		-44.6999	-73.6029	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.				Cysts	
a69e338f-1178-4608-bf5f-73f1ec43c188	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2001-11		-44.4044	-72.6004	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.				Cysts	
763a3a87-7fa7-4b36-8538-695d698af8d7	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2001-11		-44.3749	-72.93	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.				Cysts	
f6514cec-d9ff-42ae-a73b-1c72c39cf47a	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2001-11		-44.7253	-72.7295	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.				Cysts	
1d4e7848-0136-421a-9431-89420d2cbae4	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2001-11		-45.8365	-73.5974	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.				Cysts	
0ed7ce23-295d-42b9-82b4-ec96c304bc24	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2001-11		-44.4318	-72.8009	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.				Motile cells	
d82929d2-4bd4-4536-bdfa-65423099033a	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2001-11		-44.6491	-72.8558	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.				Motile cells	
bd43abdc-790a-4ca1-acbd-07208692be19	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2001-11		-44.737	-72.7405	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.				Motile cells	
4afb1018-c2eb-4059-a75b-50f76a1c4f8c	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2001-11		-45.0367	-73.4903	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.				Motile cells	
68511f0b-2d22-4140-b8ac-e9540f3ed8dc	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	1994-05/1995-05	May 1994 to May 1995	-38.4666	-57.6833	EPEA STATION	48	48	0	HumanObservation	present	1 - good	Akselman R. , Krock B, Alpermann T.J., Tillmann U., Borel C.M., Almandoz G.O., Ferrario M.E. 2015. Protoceratium reticulatum (Dinophyceae) in the austral Southwestern Atlantic and the first report on YTX-production in shelf waters of Argentina. Harmful Algae 45: 40–52				First report of yessotoxins in shelf waters of Argentina, from plankton samples and in two cultures isolated from Golfo San Jorge. Living cells	
540e7f46-308c-49ab-ae1b-8b0701664bd1	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2001-11	November 2001	-36.0136	-55.9424	Argentinean Shelf at Rio de la Plata mouth			2000	HumanObservation	present	1 - good	Akselman R. , Krock B, Alpermann T.J., Tillmann U., Borel C.M., Almandoz G.O., Ferrario M.E. 2015. Protoceratium reticulatum (Dinophyceae) in the austral Southwestern Atlantic and the first report on YTX-production in shelf waters of Argentina. Harmful Algae 45: 40–52				First report of yessotoxins in shelf waters of Argentina, from plankton samples and in two cultures isolated from Golfo San Jorge. Living cells and Cysts	
d0d09de6-2b8d-40c3-afd6-2a2348355596	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2001-11	November 2001	-34.5609	-53.575	Uruguayan shelf			23.231000000000002	HumanObservation	present	1 - good	Akselman R. , Krock B, Alpermann T.J., Tillmann U., Borel C.M., Almandoz G.O., Ferrario M.E. 2015. Protoceratium reticulatum (Dinophyceae) in the austral Southwestern Atlantic and the first report on YTX-production in shelf waters of Argentina. Harmful Algae 45: 40–52			GEOMETRYCOLLECTION(POINT (-55.94240 -36.01360),POLYGON ((-53.81104 -34.52466, -53.45947 -34.74161, -53.32764 -34.59704, -53.70117 -34.37971, -53.81104 -34.52466)))	First report of yessotoxins in shelf waters of Argentina, from plankton samples and in two cultures isolated from Golfo San Jorge. Living cells and Cysts	
d8b408b4-f97a-468e-bb60-c41826b94456	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2005-10	October 2005	-38.5316	-55.3059	Break of Argeninean Shelf			51.584000000000003	HumanObservation	present	1 - good	Akselman R. , Krock B, Alpermann T.J., Tillmann U., Borel C.M., Almandoz G.O., Ferrario M.E. 2015. Protoceratium reticulatum (Dinophyceae) in the austral Southwestern Atlantic and the first report on YTX-production in shelf waters of Argentina. Harmful Algae 45: 40–52			POLYGON ((-55.89844 -38.51379, -54.93164 -38.82259, -54.79980 -38.54817, -55.59082 -38.23818, -55.89844 -38.51379))	Living cells	
0f93cda1-756b-41a2-a516-9c794341ac4b	Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321	2005-10	October 2005	-41.0634	-57.3717	Break of Argeninean Shelf			50.63	HumanObservation	present	1 - good	Akselman R. , Krock B, Alpermann T.J., Tillmann U., Borel C.M., Almandoz G.O., Ferrario M.E. 2015. Protoceratium reticulatum (Dinophyceae) in the austral Southwestern Atlantic and the first report on YTX-production in shelf waters of Argentina. Harmful Algae 45: 40–52			POLYGON ((-57.91992 -41.01307, -57.04102 -41.34382, -56.77734 -41.14557, -57.74414 -40.74726, -57.91992 -41.01307))	Living cells	
